id	label	sublabel	description	x	y	cluster	weight<total count>	score<average pub year>	weight<2010~2012 Peoples R China count>	weight<2017~2019 Peoples R China count>	weight<2010~2012 USA count>	weight<2017~2019 USA count>	score<USA ratio for 2010~2012>	score<USA ratio for 2017~2019>	weight<default>	weight<Top10 2010~2012 Peoples R China count>	weight<Top10 2017~2019 Peoples R China count>	weight<Top10 2010~2012 USA count>	weight<Top10 2017~2019 USA count>	score<Top10 USA ratio for 2010~2012>	score<Top10 USA ratio for 2017~2019>	weight<Top1 2010~2012 Peoples R China count>	weight<Top1 2017~2019 Peoples R China count>	weight<Top1 2010~2012 USA count>	weight<Top1 2017~2019 USA count>	score<Top1 USA ratio for 2010~2012>	score<Top1 USA ratio for 2017~2019>
2918	2918	baylis hillman reaction; phosphine catalyzed; morita baylis hillman; allenoate	<table><tr><td>Micro-level field:</td><td>2918</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>tetrahedron letters; organic letters; tetrahedron; journal of organic chemistry; european journal of organic chemistry</td></tr><tr><td>Terms:</td><td>baylis hillman reaction; phosphine catalyzed; morita baylis hillman; allenoate</td></tr></table>	0.0193	-0.7229	3	2870	2010.8742	188	245	55	19	0.226337448559671	0.071969696969697	10	36	40	10	2	0.217391304347826	0.0476190476190476	0	1	0	0	0	0
2919	2919	chylous ascite; chylothorax; thoracic duct; plastic bronchitis; octreotide	<table><tr><td>Micro-level field:</td><td>2919</td></tr><tr><td>Main fields:</td><td>Biomedical and health sciences</td></tr><tr><td>Sources:</td><td>journal of vascular and interventional radiology; annals of thoracic surgery; journal of pediatric surgery; cardiovascular and interventional radiology; transplantation proceedings</td></tr><tr><td>Terms:</td><td>chylous ascite; chylothorax; thoracic duct; plastic bronchitis; octreotide</td></tr></table>	-1.0267	-0.0968	2	2869	2011.0586	33	50	93	133	0.738095238095238	0.726775956284153	10	0	0	6	11	1	1	0	0	0	0	0	0
2920	2920	chronic cough; cough; vocal cord dysfunction; cough reflex; acute cough	<table><tr><td>Micro-level field:</td><td>2920</td></tr><tr><td>Main fields:</td><td>Biomedical and health sciences</td></tr><tr><td>Sources:</td><td>pulmonary pharmacology & therapeutics; chest; respiratory physiology & neurobiology; thorax; european respiratory journal</td></tr><tr><td>Terms:</td><td>chronic cough; cough; vocal cord dysfunction; cough reflex; acute cough</td></tr></table>	-0.8157	-0.0295	2	2869	2011.2499	16	76	128	123	0.888888888888889	0.618090452261307	10	0	2	8	8	1	0.8	0	0	0	2	0	1
2921	2921	superior mesenteric artery syndrome; nutcracker syndrome; persistent left superior vena cava; persistent; retrocaval ureter	<table><tr><td>Micro-level field:</td><td>2921</td></tr><tr><td>Main fields:</td><td>Biomedical and health sciences</td></tr><tr><td>Sources:</td><td>annals of vascular surgery; biological trace element research; cardiology in the young; pediatric cardiology; surgical and radiologic anatomy</td></tr><tr><td>Terms:</td><td>superior mesenteric artery syndrome; nutcracker syndrome; persistent left superior vena cava; persistent; retrocaval ureter</td></tr></table>	-1.0031	-0.0013	2	2858	2010.6228	32	39	104	72	0.764705882352941	0.648648648648649	10	1	0	1	0	0.5	0	0	0	0	0	0	0
2922	2922	denture stomatitis; denture base resin; acrylic resin; tissue conditioner; auricular prosthesis	<table><tr><td>Micro-level field:</td><td>2922</td></tr><tr><td>Main fields:</td><td>Biomedical and health sciences</td></tr><tr><td>Sources:</td><td>journal of prosthetic dentistry; journal of prosthodontics-implant esthetic and reconstructive dentistry; international journal of prosthodontics; dental materials journal; gerodontology</td></tr><tr><td>Terms:</td><td>denture stomatitis; denture base resin; acrylic resin; tissue conditioner; auricular prosthesis</td></tr></table>	-0.6237	-0.0238	2	2855	2012.0119	24	31	49	73	0.671232876712329	0.701923076923077	10	0	1	4	11	1	0.916666666666667	0	0	2	1	1	1
2923	2923	glycolysis; chemical recycling; pet waste; cutinase; depolymerization	<table><tr><td>Micro-level field:</td><td>2923</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>journal of applied polymer science; polymer degradation and stability; industrial & engineering chemistry research; advanced materials research; polymer</td></tr><tr><td>Terms:</td><td>glycolysis; chemical recycling; pet waste; cutinase; depolymerization</td></tr></table>	0.4221	-0.4987	3	2854	2012.1468	53	111	31	52	0.369047619047619	0.319018404907975	10	6	12	5	8	0.454545454545455	0.4	1	1	0	3	0	0.75
2924	2924	ground vibration; blast; artificial neural network; flyrock; pile	<table><tr><td>Micro-level field:</td><td>2924</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>international journal of rock mechanics and mining sciences; engineering with computers; shock and vibration; arabian journal of geosciences; rock mechanics and rock engineering</td></tr><tr><td>Terms:</td><td>ground vibration; blast; artificial neural network; flyrock; pile</td></tr></table>	0.6532	-0.1201	3	2850	2012.9351	32	213	15	33	0.319148936170213	0.134146341463415	10	4	38	2	10	0.333333333333333	0.208333333333333	0	3	0	1	0	0.25
2925	2925	adhesion; dynamic contact problem; coulomb friction; hemivariational inequality; normal compliance	<table><tr><td>Micro-level field:</td><td>2925</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science; Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>computer methods in applied mechanics and engineering; international journal for numerical methods in engineering; computational mechanics; zamm-zeitschrift fur angewandte mathematik und mechanik; nonlinear analysis-theory methods & applications</td></tr><tr><td>Terms:</td><td>adhesion; dynamic contact problem; coulomb friction; hemivariational inequality; normal compliance</td></tr></table>	0.8377	-0.0662	5	2843	2010.0271	35	93	39	53	0.527027027027027	0.363013698630137	10	3	26	2	10	0.4	0.277777777777778	0	4	0	1	0	0.2
2926	2926	publish subscribe system; complex event processing; mobile ad hoc network; middleware; publish	<table><tr><td>Micro-level field:</td><td>2926</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science</td></tr><tr><td>Sources:</td><td>lecture notes in computer science; ieee international conference on distributed computing systems; ieee transactions on knowledge and data engineering; communications in computer and information science; lecture notes in business information processing</td></tr><tr><td>Terms:</td><td>publish subscribe system; complex event processing; mobile ad hoc network; middleware; publish</td></tr></table>	0.6934	0.6257	5	2838	2009.2121	13	21	21	11	0.617647058823529	0.34375	10	0	1	1	0	1	0	0	0	0	0	0	0
2927	2927	glucocorticoid receptor gene; gilz; fkbp5; glucocorticoid induced leucine zipper; glucocorticoid sensitivity	<table><tr><td>Micro-level field:</td><td>2927</td></tr><tr><td>Main fields:</td><td>Biomedical and health sciences</td></tr><tr><td>Sources:</td><td>plos one; journal of biological chemistry; bioorganic & medicinal chemistry letters; molecular endocrinology; journal of clinical endocrinology & metabolism</td></tr><tr><td>Terms:</td><td>glucocorticoid receptor gene; gilz; fkbp5; glucocorticoid induced leucine zipper; glucocorticoid sensitivity</td></tr></table>	-0.8348	-0.1725	2	2834	2011.5607	35	73	124	162	0.779874213836478	0.68936170212766	10	0	1	20	12	1	0.923076923076923	0	0	1	1	1	1
2928	2928	alkaline phosphatase activity; intrinsic peroxidase; nanozymes; activity; peroxidase mimic	<table><tr><td>Micro-level field:</td><td>2928</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>sensors and actuators b-chemical; microchimica acta; acs applied materials & interfaces; biosensors & bioelectronics; analytical chemistry</td></tr><tr><td>Terms:</td><td>alkaline phosphatase activity; intrinsic peroxidase; nanozymes; activity; peroxidase mimic</td></tr></table>	0.2582	-0.5676	3	2825	2017.4807	75	997	13	91	0.147727272727273	0.0836397058823529	10	49	347	7	40	0.125	0.103359173126615	19	48	4	8	0.173913043478261	0.142857142857143
2929	2929	cuba; colorism; nationalism; skin color; skin tone	<table><tr><td>Micro-level field:</td><td>2929</td></tr><tr><td>Main fields:</td><td>Social sciences and humanities</td></tr><tr><td>Sources:</td><td>ethnic and racial studies; sociology of race and ethnicity; american behavioral scientist; latin american research review; latin american music review-revista de musica latinoamericana</td></tr><tr><td>Terms:</td><td>cuba; colorism; nationalism; skin color; skin tone</td></tr></table>	-0.2271	0.845	1	2821	2012.1163	0	3	229	359	1	0.99171270718232	10	0	0	20	32	1	1	0	0	3	7	1	1
2930	2930	strigolactone; striga; orobanchaceae; parasitic plant; broomrape	<table><tr><td>Micro-level field:</td><td>2930</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>weed research; crop protection; frontiers in plant science; journal of experimental botany; new phytologist</td></tr><tr><td>Terms:</td><td>strigolactone; striga; orobanchaceae; parasitic plant; broomrape</td></tr></table>	-0.3395	-0.3103	4	2820	2012.0301	21	77	70	80	0.769230769230769	0.509554140127389	10	0	13	10	14	1	0.518518518518519	0	1	2	0	1	0
2931	2931	effect; synthesis; ac pdp; plasma display panel; mgo	<table><tr><td>Micro-level field:</td><td>2931</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>ieee transactions on plasma science; japanese journal of applied physics; journal of applied physics; ieee transactions on electron devices; journal of the society for information display</td></tr><tr><td>Terms:</td><td>effect; synthesis; ac pdp; plasma display panel; mgo</td></tr></table>	0.6295	-0.5788	3	2819	2009.2373	87	61	17	20	0.163461538461538	0.246913580246914	10	2	2	0	0	0	0	0	0	0	0	0	0
2932	2932	tax compliance; shadow economy; tax morale; underground economy; tax evasion	<table><tr><td>Micro-level field:</td><td>2932</td></tr><tr><td>Main fields:</td><td>Social sciences and humanities</td></tr><tr><td>Sources:</td><td>journal of economic psychology; journal of public economics; international tax and public finance; national tax journal; journal of economic behavior & organization</td></tr><tr><td>Terms:</td><td>tax compliance; shadow economy; tax morale; underground economy; tax evasion</td></tr></table>	-0.0684	0.7904	1	2812	2012.8105	2	18	98	134	0.98	0.881578947368421	10	0	3	15	12	1	0.8	0	0	2	2	1	1
2933	2933	effect; yield; system; productivity; growth	<table><tr><td>Micro-level field:</td><td>2933</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>indian journal of agricultural sciences; indian journal of agronomy; legume research; field crops research; horticultura brasileira</td></tr><tr><td>Terms:</td><td>effect; yield; system; productivity; growth</td></tr></table>	-0.2131	-0.2644	4	2808	2011.4679	33	136	11	28	0.25	0.170731707317073	10	8	35	0	4	0	0.102564102564103	1	4	0	0	0	0
2934	2934	fibonacci; lucas number; generalized fibonacci; arbitrary positive integer power; hankel matrix	<table><tr><td>Micro-level field:</td><td>2934</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science</td></tr><tr><td>Sources:</td><td>linear algebra and its applications; applied mathematics and computation; fibonacci quarterly; ars combinatoria; siam journal on matrix analysis and applications</td></tr><tr><td>Terms:</td><td>fibonacci; lucas number; generalized fibonacci; arbitrary positive integer power; hankel matrix</td></tr></table>	1.0784	0.2123	5	2805	2010.1758	52	48	35	28	0.402298850574713	0.368421052631579	10	2	1	3	0	0.6	0	0	0	0	0	0	0
2935	2935	digital forensic; forensic analysis; forensic investigation	<table><tr><td>Micro-level field:</td><td>2935</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science</td></tr><tr><td>Sources:</td><td>digital investigation; ifip advances in information and communication technology; lecture notes in computer science; communications in computer and information science; computers & security</td></tr><tr><td>Terms:</td><td>digital forensic; forensic analysis; forensic investigation</td></tr></table>	0.7054	0.6155	5	2802	2013.7366	10	34	50	76	0.833333333333333	0.690909090909091	10	0	3	4	8	1	0.727272727272727	0	0	0	0	0	0
2936	2936	cat scratch disease; bartonella henselae; mycoplasma; bacillary angiomatosis	<table><tr><td>Micro-level field:</td><td>2936</td></tr><tr><td>Main fields:</td><td>Biomedical and health sciences; Life and earth sciences</td></tr><tr><td>Sources:</td><td>journal of clinical microbiology; veterinary microbiology; emerging infectious diseases; vector-borne and zoonotic diseases; comparative immunology microbiology and infectious diseases</td></tr><tr><td>Terms:</td><td>cat scratch disease; bartonella henselae; mycoplasma; bacillary angiomatosis</td></tr></table>	-0.6104	-0.2243	2	2800	2010.2675	26	30	190	115	0.87962962962963	0.793103448275862	10	0	0	20	4	1	1	0	0	0	1	0	1
2937	2937	micro combustor; catalytic combustion; platinum; porous burner; porous medium	<table><tr><td>Micro-level field:</td><td>2937</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>combustion and flame; international journal of hydrogen energy; proceedings of the combustion institute; applied thermal engineering; energy</td></tr><tr><td>Terms:</td><td>micro combustor; catalytic combustion; platinum; porous burner; porous medium</td></tr></table>	0.6722	-0.2956	3	2797	2011.9617	51	169	75	45	0.595238095238095	0.210280373831776	10	1	29	4	0	0.8	0	0	2	0	0	0	0
2938	2938	nagarjuna; dharmakirti; buddha; mahabharata; sanskrit	<table><tr><td>Micro-level field:</td><td>2938</td></tr><tr><td>Main fields:</td><td>Social sciences and humanities</td></tr><tr><td>Sources:</td><td>journal of indian philosophy; philosophy east & west; indo-iranian journal; religions; journal of the american oriental society </td></tr><tr><td>Terms:</td><td>nagarjuna; dharmakirti; buddha; mahabharata; sanskrit</td></tr></table>	-0.2482	0.8628	1	2795	2011.6358	23	46	160	221	0.87431693989071	0.827715355805244	10	0	2	6	11	1	0.846153846153846	0	0	0	0	0	0
2939	2939	silvopastoral system; coffee berry borer; coleoptera; curculionidae; shade	<table><tr><td>Micro-level field:</td><td>2939</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>agroforestry systems; agriculture ecosystems & environment; pesquisa agropecuaria brasileira; plos one; indian journal of agricultural sciences</td></tr><tr><td>Terms:</td><td>silvopastoral system; coffee berry borer; coleoptera; curculionidae; shade</td></tr></table>	-0.137	-0.1137	4	2792	2012.8693	8	26	74	119	0.902439024390244	0.820689655172414	10	0	5	12	14	1	0.736842105263158	0	1	1	1	1	0.5
2940	2940	heart disease; coronary artery disease; breast cancer; diabetes; erythemato squamous disease	<table><tr><td>Micro-level field:</td><td>2940</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science</td></tr><tr><td>Sources:</td><td>expert systems with applications; lecture notes in computer science; journal of medical systems; advances in intelligent systems and computing; procedia computer science</td></tr><tr><td>Terms:</td><td>heart disease; coronary artery disease; breast cancer; diabetes; erythemato squamous disease</td></tr></table>	0.3736	0.4561	5	2789	2014.4772	17	63	22	71	0.564102564102564	0.529850746268657	10	3	14	1	18	0.25	0.5625	0	2	1	1	1	0.333333333333333
2941	2941	acoustic nonlinearity; nonlinear; second harmonic generation; nonlinear ultrasonic technique	<table><tr><td>Micro-level field:</td><td>2941</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>aip conference proceedings; ultrasonics; acoustical physics; journal of the acoustical society of america; proceedings of spie</td></tr><tr><td>Terms:</td><td>acoustic nonlinearity; nonlinear; second harmonic generation; nonlinear ultrasonic technique</td></tr></table>	0.7903	-0.156	3	2786	2012.1034	29	139	50	95	0.632911392405063	0.405982905982906	10	2	10	13	5	0.866666666666667	0.333333333333333	0	0	1	1	1	1
2942	2942	carrier aggregation; drx; sleep mode; wimax network; wimax system	<table><tr><td>Micro-level field:</td><td>2942</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science</td></tr><tr><td>Sources:</td><td>ieee vehicular technology conference proceedings; ieee international conference on communications; ieee wireless communications and networking conference; wireless personal communications; ieee global telecommunications conference (globecom)</td></tr><tr><td>Terms:</td><td>carrier aggregation; drx; sleep mode; wimax network; wimax system</td></tr></table>	0.8369	0.5574	5	2778	2011.4302	29	15	22	9	0.431372549019608	0.375	10	2	0	5	0	0.714285714285714	0	1	0	1	0	0.5	0
2943	2943	cupriavidus metalliduran; functional diversity; microbial biomass; soil microbial community; pseudomonas	<table><tr><td>Micro-level field:</td><td>2943</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>eurasian soil science; soil biology & biochemistry; ecotoxicology and environmental safety; chemosphere; science of the total environment</td></tr><tr><td>Terms:</td><td>cupriavidus metalliduran; functional diversity; microbial biomass; soil microbial community; pseudomonas</td></tr></table>	-0.0905	-0.2929	4	2766	2011.3868	49	162	26	25	0.346666666666667	0.133689839572193	10	4	27	0	4	0	0.129032258064516	0	6	0	0	0	0
2944	2944	night; artificial light; light pollution; nighttime light; luojia	<table><tr><td>Micro-level field:</td><td>2944</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>remote sensing; proceedings of spie; ieee international symposium on geoscience and remote sensing igarss; international journal of remote sensing; sustainability</td></tr><tr><td>Terms:</td><td>night; artificial light; light pollution; nighttime light; luojia</td></tr></table>	0.1014	0.316	4	2765	2014.9089	17	269	72	218	0.808988764044944	0.447638603696099	10	3	40	15	54	0.833333333333333	0.574468085106383	1	2	4	9	0.8	0.818181818181818
2945	2945	hyers ulam stability; functional equation; fixed point approach; stability	<table><tr><td>Micro-level field:</td><td>2945</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science</td></tr><tr><td>Sources:</td><td>aequationes mathematicae; journal of mathematical analysis and applications; journal of computational analysis and applications; journal of inequalities and applications; abstract and applied analysis</td></tr><tr><td>Terms:</td><td>hyers ulam stability; functional equation; fixed point approach; stability</td></tr></table>	1.1543	0.2291	5	2761	2012.2749	60	54	16	34	0.210526315789474	0.386363636363636	10	8	9	1	4	0.111111111111111	0.307692307692308	1	0	0	0	0	0
2946	2946	bed; ballistocardiogram; dry electrode; textile; biopotential measurement	<table><tr><td>Micro-level field:</td><td>2946</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science; Biomedical and health sciences</td></tr><tr><td>Sources:</td><td>ieee engineering in medicine and biology society conference proceedings; sensors; proceedings of annual international conference of the ieee engineering in medicine and biology society; ieee sensors journal; ieee transactions on biomedical engineering</td></tr><tr><td>Terms:</td><td>bed; ballistocardiogram; dry electrode; textile; biopotential measurement</td></tr></table>	0.2542	0.3229	5	2761	2013.6049	9	79	18	54	0.666666666666667	0.406015037593985	10	1	5	2	7	0.666666666666667	0.583333333333333	0	0	0	0	0	0
2947	2947	fe ga; galfenol; magnetostrictive property; terfenol d; alloy	<table><tr><td>Micro-level field:</td><td>2947</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>journal of applied physics; journal of magnetism and magnetic materials; proceedings of spie; ieee transactions on magnetics; journal of alloys and compounds</td></tr><tr><td>Terms:</td><td>fe ga; galfenol; magnetostrictive property; terfenol d; alloy</td></tr></table>	0.8309	-0.4762	3	2759	2010.5661	138	172	89	68	0.392070484581498	0.283333333333333	10	1	1	5	0	0.833333333333333	0	0	0	0	0	0	0
2948	2948	diatom; peptide; diatom frustule; silica; biosilicification	<table><tr><td>Micro-level field:</td><td>2948</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>langmuir; journal of the american chemical society; chemical communications; journal of physical chemistry c; rsc advances</td></tr><tr><td>Terms:</td><td>diatom; peptide; diatom frustule; silica; biosilicification</td></tr></table>	0.302	-0.5261	3	2759	2012.1232	91	61	152	126	0.625514403292181	0.67379679144385	10	2	1	12	7	0.857142857142857	0.875	0	0	0	1	0	1
2949	2949	city; smart sustainable city; digital city; smartness; citizen	<table><tr><td>Micro-level field:</td><td>2949</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science; Social sciences and humanities</td></tr><tr><td>Sources:</td><td>sustainability; lecture notes in computer science; cities; journal of urban technology; sustainable cities and society</td></tr><tr><td>Terms:</td><td>city; smart sustainable city; digital city; smartness; citizen</td></tr></table>	0.2029	0.6848	5	2757	2016.0011	4	75	19	61	0.826086956521739	0.448529411764706	10	0	12	2	18	1	0.6	0	0	1	2	1	1
2950	2950	pentraxin; c reactive protein; acute phase protein; dog; serum amyloid a	<table><tr><td>Micro-level field:</td><td>2950</td></tr><tr><td>Main fields:</td><td>Biomedical and health sciences; Life and earth sciences</td></tr><tr><td>Sources:</td><td>frontiers in immunology; plos one; veterinary journal; journal of immunology; veterinary clinical pathology</td></tr><tr><td>Terms:</td><td>pentraxin; c reactive protein; acute phase protein; dog; serum amyloid a</td></tr></table>	-0.8517	-0.1277	2	2755	2011.7848	33	88	72	82	0.685714285714286	0.482352941176471	10	0	2	3	9	1	0.818181818181818	0	0	0	0	0	0
2951	2951	suppressor cell; myeloid derived suppressor cells; mdsc; gpnmb; arginase	<table><tr><td>Micro-level field:</td><td>2951</td></tr><tr><td>Main fields:</td><td>Biomedical and health sciences</td></tr><tr><td>Sources:</td><td>journal of immunology; frontiers in immunology; cancer immunology immunotherapy; cancer research; oncoimmunology</td></tr><tr><td>Terms:</td><td>suppressor cell; myeloid derived suppressor cells; mdsc; gpnmb; arginase</td></tr></table>	-0.8814	-0.2171	2	2752	2015.0436	42	280	228	281	0.844444444444445	0.500891265597148	10	9	53	79	87	0.897727272727273	0.621428571428571	0	3	12	14	1	0.823529411764706
2952	2952	transglutaminase; factor xiii; coagulation factor xiii; cross; regulation	<table><tr><td>Micro-level field:</td><td>2952</td></tr><tr><td>Main fields:</td><td>Biomedical and health sciences</td></tr><tr><td>Sources:</td><td>amino acids; journal of biological chemistry; thrombosis and haemostasis; journal of thrombosis and haemostasis; haemophilia</td></tr><tr><td>Terms:</td><td>transglutaminase; factor xiii; coagulation factor xiii; cross; regulation</td></tr></table>	-0.8244	-0.2765	2	2750	2010.4084	25	55	91	73	0.78448275862069	0.5703125	10	0	1	8	2	1	0.666666666666667	0	1	0	1	0	0.5
2953	2953	munchausen syndrome; factitious disorder; proxy; mmpi; malingering	<table><tr><td>Micro-level field:</td><td>2953</td></tr><tr><td>Main fields:</td><td>Social sciences and humanities; Biomedical and health sciences</td></tr><tr><td>Sources:</td><td>clinical neuropsychologist; archives of clinical neuropsychology; applied neuropsychology-adult; psychological assessment; assessment</td></tr><tr><td>Terms:</td><td>munchausen syndrome; factitious disorder; proxy; mmpi; malingering</td></tr></table>	-0.5958	0.5115	1	2749	2010.8265	2	2	242	256	0.991803278688525	0.992248062015504	10	0	0	12	41	1	1	0	0	1	1	1	1
2954	2954	placebo effect; placebo analgesia; nocebo; regression; expectation	<table><tr><td>Micro-level field:</td><td>2954</td></tr><tr><td>Main fields:</td><td>Biomedical and health sciences</td></tr><tr><td>Sources:</td><td>pain; plos one; international review of neurobiology; new england journal of medicine; frontiers in psychiatry</td></tr><tr><td>Terms:</td><td>placebo effect; placebo analgesia; nocebo; regression; expectation</td></tr></table>	-0.7291	0.2922	2	2748	2012.3646	5	27	140	226	0.96551724137931	0.893280632411067	10	0	0	31	32	1	1	0	0	2	2	1	1
2955	2955	minimal structure; finite morley rank; field; model theory; automorphism group	<table><tr><td>Micro-level field:</td><td>2955</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science</td></tr><tr><td>Sources:</td><td>journal of symbolic logic; annals of pure and applied logic; mathematical logic quarterly; archive for mathematical logic; fundamenta mathematicae</td></tr><tr><td>Terms:</td><td>minimal structure; finite morley rank; field; model theory; automorphism group</td></tr></table>	1.2067	0.2442	5	2746	2011.1748	2	9	132	198	0.985074626865672	0.956521739130435	10	0	0	9	10	1	1	0	0	0	0	0	0
2956	2956	metal enhanced fluorescence; diode; fluorescence enhancement; ingan gan quantum; gan	<table><tr><td>Micro-level field:</td><td>2956</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>proceedings of spie; journal of physical chemistry c; applied physics letters; optics express; plasmonics</td></tr><tr><td>Terms:</td><td>metal enhanced fluorescence; diode; fluorescence enhancement; ingan gan quantum; gan</td></tr></table>	0.5404	-0.5734	3	2744	2012.7799	147	156	143	71	0.493103448275862	0.312775330396476	10	14	2	15	3	0.517241379310345	0.6	1	0	0	0	0	0
2957	2957	protein phosphatase; pp2a; cantharidin; coleoptera; regulatory subunit	<table><tr><td>Micro-level field:</td><td>2957</td></tr><tr><td>Main fields:</td><td>Biomedical and health sciences</td></tr><tr><td>Sources:</td><td>journal of biological chemistry; plos one; biochemical and biophysical research communications; oncotarget; oncogene</td></tr><tr><td>Terms:</td><td>protein phosphatase; pp2a; cantharidin; coleoptera; regulatory subunit</td></tr></table>	-0.8234	-0.2617	2	2734	2011.2502	96	204	114	119	0.542857142857143	0.368421052631579	10	6	4	10	10	0.625	0.714285714285714	0	0	0	0	0	0
2958	2958	rare earth; erbium; er3 ion; er3; gan	<table><tr><td>Micro-level field:</td><td>2958</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>applied physics letters; journal of applied physics; materials science and engineering b-advanced functional solid-state materials; materials research society symposium proceedings; optical materials</td></tr><tr><td>Terms:</td><td>rare earth; erbium; er3 ion; er3; gan</td></tr></table>	0.7946	-0.5415	3	2731	2007.9667	50	59	70	33	0.583333333333333	0.358695652173913	10	0	1	1	1	1	0.5	0	0	0	0	0	0
2959	2959	overpartition; mock theta function; partition function; ramanujan; crank	<table><tr><td>Micro-level field:</td><td>2959</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science</td></tr><tr><td>Sources:</td><td>ramanujan journal; international journal of number theory; journal of number theory; journal of mathematical analysis and applications; discrete mathematics</td></tr><tr><td>Terms:</td><td>overpartition; mock theta function; partition function; ramanujan; crank</td></tr></table>	1.2147	0.2305	5	2731	2012.2563	81	170	135	162	0.625	0.487951807228916	10	3	9	21	4	0.875	0.307692307692308	0	1	1	0	1	0
2960	2960	direct contact membrane distillation; membrane distillation process; dcmd; osmotic distillation; vmd	<table><tr><td>Micro-level field:</td><td>2960</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering; Life and earth sciences</td></tr><tr><td>Sources:</td><td>journal of membrane science; desalination; desalination and water treatment; separation and purification technology; industrial & engineering chemistry research</td></tr><tr><td>Terms:</td><td>direct contact membrane distillation; membrane distillation process; dcmd; osmotic distillation; vmd</td></tr></table>	0.3818	-0.4686	3	2728	2014.6048	47	255	22	137	0.318840579710145	0.349489795918367	10	11	88	9	51	0.45	0.366906474820144	0	12	0	2	0	0.142857142857143
2961	2961	resilience scale; cd risc; family resilience; psychological resilience; item connor davidson resilience scale	<table><tr><td>Micro-level field:</td><td>2961</td></tr><tr><td>Main fields:</td><td>Social sciences and humanities; Biomedical and health sciences</td></tr><tr><td>Sources:</td><td>second world congress on resilience: from person to society; procedia social and behavioral sciences; plos one; children and youth services review; personality and individual differences</td></tr><tr><td>Terms:</td><td>resilience scale; cd risc; family resilience; psychological resilience; item connor davidson resilience scale</td></tr></table>	-0.5003	0.5885	1	2728	2014.2863	12	71	96	170	0.888888888888889	0.705394190871369	10	4	19	21	29	0.84	0.604166666666667	0	0	1	3	1	1
2962	2962	quinoxaline derivative; benzodiazepine; quinoxalines; di n oxide	<table><tr><td>Micro-level field:</td><td>2962</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>journal of heterocyclic chemistry; tetrahedron letters; synthetic communications; indian journal of heterocyclic chemistry; european journal of medicinal chemistry</td></tr><tr><td>Terms:</td><td>quinoxaline derivative; benzodiazepine; quinoxalines; di n oxide</td></tr></table>	0.011	-0.7229	3	2727	2010.3341	71	64	25	12	0.260416666666667	0.157894736842105	10	10	2	3	0	0.230769230769231	0	0	0	0	0	0	0
